5.00007,265.737,195.05,118.881
10.0001,256.104,218.119,253.405
18.1999,240.306,255.952,474.073
82.9901,196.485,334.497,956.912
137.856,204.095,346.577,999.305
201.133,207.548,342.088,969.908
301.038,275,175,1.51712e-08
543.48,359.467,216.55,506.693
592.516,347.191,219.063,455.248
682.96,479.495,173.976,1100.75
720.96,482.793,177.462,1118.57
826.562,275,175,6.94833e-09
