5.01507,248.709,180.8,144.919
10.0151,223.915,184.001,279.212
33.6359,106.783,199.124,914.728
67.0129,115.72,203.586,871.057
136.411,115.61,196.609,865.8
200.728,112.753,198.742,882.63
297.797,275,175,2.36854e-08
476.195,240.408,248.42,436.866
553.371,108.495,196.319,903.566
590.534,107.836,198.881,908.932
656.857,102.171,206.233,945.358
755.126,275,175,1.94029e-08
