5.01007,300.864,183.847,147.14
10.0101,325.039,190.217,281.526
53.9121,537.304,246.148,1462.93
65.2772,536.429,245.139,1456.96
135.842,539.035,248.381,1475.09
200.526,540.776,250.285,1486.88
320.248,275,175,2.46825e-09
541.142,244.394,246.414,418.216
590.612,243.218,249.157,434.281
656.256,238.511,253.234,464.663
748.849,100.24,212.241,961.805
820.738,275,175,2.16391e-08
