5.01507,248.709,180.8,144.919
10.0151,223.915,184.001,279.212
33.6359,106.783,199.124,914.728
67.0129,115.72,203.586,871.057
136.411,115.61,196.609,865.8
200.728,112.753,198.742,882.63
297.797,275,175,2.36598e-08
477.169,238.504,252.9,463.05
553.26,108.546,197.499,904.122
590.363,107.591,199.014,910.339
656.835,101.982,206.268,946.393
755.165,275,175,7.50278e-09
