5.00507,299.703,178.138,134.037
10.0051,323.946,184.242,268.119
21.2774,378.602,198.003,571.241
72.1606,346.673,214.145,439.585
150.031,391.396,153.778,636.855
212.404,329.6,148.792,326
277.113,275,175,1.54963e-08
410.349,343.511,214.933,426.846
460.603,346.018,213.351,434.447
553.025,482.298,180.766,1116.26
591.481,480.125,173.685,1104.15
696.027,275,175,2.29208e-08
