5.01007,300.864,183.847,147.14
10.0101,325.039,190.217,281.526
53.9121,537.304,246.148,1462.93
65.2772,536.429,245.139,1456.96
135.842,539.035,248.381,1475.09
200.526,540.776,250.285,1486.88
320.248,275,175,2.60563e-09
541.292,243.377,246.786,422.234
590.848,242.492,250.853,444.211
656.114,238.076,254.163,470.185
748.852,100.144,211.992,962.032
820.746,275,175,1.82154e-08
